Smiles,Num
C=C1C2CC(OC3CCCCO3)CC(=O)C2CC23CCC(CCC12)C3,2
c1cc2c(cc1OC1OCCCC1OC1CCCCO1)C1CCCCC1CC2,2
O=C(C=Cc1ccccc1)OC1CCCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,2
C1CCC2C(C1)CCC1C3CC3CCC21,2
O=C(OC1C2CCC3(OC(=O)c4ccccc4)C4CC5C6CCCC5(C(C2)C13)C4NC6)c1ccccc1,2
O=C(OC1CCCCO1)C12CC=CCC1C1CCC3C4CCCC(COC5CCCCO5)C4CCC3C1CC2,2
C1=C2CCCCC2C2CCC3CCCCC3C2C1,2
C1CCC(OC2CCC34CC35CCC3C6CCC7(OCC8OC87)OC6CC3C5CCC4C2)OC1,2
O=C1CC2C3CCC(C=CCOC4CCCCO4)OC3CC2C2CC=C3CCCCC3C12,2
C1=C2C3CCCCC3CCC2C2CCC3CC(Oc4ccccc4)CCC3C2C1,2
O=C1C=C2C(CCC3C2CCC24CCC(CCC32)C4)N1,2
O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,2
O=C1C2CCC34C5CC6C7C=NC5C6(CCC7)C3(C2)C14,2
O=C(OC1CCC(C2CC3CCOC3O2)C2CCCC3(CO3)C12)c1cccnc1,2
O=C1CC2C(CCC34CC35CCC(OC3CCCCO3)CC5CCC24)C1CCCC1CO1,2
O=C(OC1CC2CCC34CC35CCC3NCOCC3C5CCC4C2C1)c1ccccc1,2
O=C(C=Cc1ccccc1)OC1C(OC2CCC(OC3OCCCC3OC3CCCCO3)C(COC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,1
O=C1CC2C3=CCCCC3CCC2C2CCC3CCCCC3C12,1
C1=C2CC3C(=CCC4CCCCC43)C2CCC1,1
O=C1CCC2C(CCC3C4=CCC(C5COC(C6CO6)C5)C4CCC32)C1,1
O=C1OC(c2ccoc2)CC2C1CCC1C2C2OC(=O)C1(OC1CCCCO1)C1OC21,1
O=C(OC1CCCCO1)C12CC=CCC1C1CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,1
O=C1CCC2C(CC=C3C4CCC=CC4CC32)C1,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,1
O=c1cc(COC2OCCCC2OCC2OC23CCC2C(CC4C2CCC25CC26CCC(OC2CCCCO2)CC6CCC45)O3)oc2cc3c(cc12)CCO3,1
C1CCC(OCC2CCC3C2CCC2C4CCCCC4C(OC4OCCCC4OC4CCCCO4)CC32)OC1,1
C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5CCC34)O2)OC1,1
O=C(CCCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1,1
C1=C2CCCCC2C2CCC3CCCC3C2C1,1
O=C1CC(COC2CCCCO2)CC2C3=CCC4C5CCC(OC6OCCCC6OC6OCCCC6OC6CCCCO6)CC5CCC4C3CCC12,1
O=c1cc(COC2CCCC(COCCC3CCC4C(CC5C6=CCC7CC(OC8CCCCO8)CCC78CC68CCC54)O3)O2)oc2cc3c(cc12)CCO3,1
O=C1CCC2C(CCC3C4=CC(=O)c5cc6c(cc5C4CCC32)OC2C3=CC=C4C(CCC5C4CCC4CCCCC45)C3=CC(=O)C2O6)C1,1
C1=CC2CC3C(=CCC4CCCCC43)C2CC1,1
O=C(C=Cc1ccccc1)OC1C(OC2CCC(OC3CCCCO3)C(COC3OCCCC3OC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,1
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,1
O=C1OC23CC1CCC2CCC1C3=CC(=O)C2C3CCC(OC4OCCCC4OC4CCCCO4)CC3CCC12,1
O=C(C=Cc1ccccc1)OC1CCCC2C3=CCC4C5CCC(OC6CC(OC7CCCCO7)CCO6)CC5CCC4C3CCC12,1
C1=C2C(CC1)CCC1C2CCC2CCCCC21,1
C1CCC(OC2CCC3C(CCC4C3CCC3C5CCCC5CCC34)C2)OC1,1
C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)O2)OC1,1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2=C1,1
O=C(OC1CCCCO1)C1C=C2CCC3C4CCC(OC5CCCCO5)CC4CCC3C2CC1,1
O=C(OC1CC2CCC34CC35CCCCC5C=CC4C2C1)c1ccccc1,1
O=C1OC2CCC13CCC1C(=C3C2)C=CC2C3CCCCC3CCC12,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CC=CCC1C1CCC3C4CCCC(COC5CCCCO5)C4CCC3C1CC2,1
C1CCC(OC2CCCOC2OC2CC3C4CCC(C5CCCO5)C4CCC3C3CCCCC23)OC1,1
O=C(OC1CCCCO1)C12CCCC1C1CCC3C4CCC(OC5OC(COC6CCCCO6)CCC5OC5CCCCO5)CC4CCC3C1CC2,1
O=C1CCC2CCCC3C4CCC5(C(=O)OC6CCCCO6)CCCC5C4CC(O1)C23,1
O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C12,1
C1CCC(OCC2CCC(OC3CCCCO3)C(OC3CCC4C(CCC5C6CCC(COC7CCCCO7)C6CCC45)C3)O2)OC1,1
O=C1CC2C3CCC(OC4OCCCC4OC4CCCCO4)CC3CCC2C2CCC(COC3CCCCO3)C12,1
O=C(OCC12CCC3CCCC3C1CCC1C3CCCC3CCC12)c1ccccc1,1
C=C1CCCC2C3=CCC4CCCCC4C3CC12,1
C1CCC(OC2CC3C4CCC(COC5CCCC(COC6CCCO6)O5)C4CCC3C3CCCCC23)OC1,1
O=C(OC1CCCCO1)C12CCCC1C1CCC3C4CCCC(COC5CCCCO5)C4CCC3C1CC2,1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,1
O=C1CC(COC2CCCCO2)CC2C3=CCC4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC4C3CCC12,1
O=C1OC2CCC13CCC1C(=C3C2)C=CC2C3CCC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CC3CCC12,1
C1=C2C3CCCCC3CCC2C2CCCC2C1,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCC1C1CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,1
C1CCC2C(C1)CCC1C3CCCC3CCC21,1
C=C1CCCC2CCC34CC3(C=CC3C5CCCCC5CCC34)C12,1
O=C(OC1CC(OC2CC(OC3CCCO3)C(OC3CCCCO3)CO2)CCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CC(OC7CCCCO7)CCO6)CCO5)CC4CCC3C1CC2,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CC=CCC1C1CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,1
C1=CCCC2OC(CCC1)C1CCC3C4CCC5CCCCC5C4CC(O2)C13,1
O=C1C=C2C(=O)OCC3CCC2(CC1)C3,1
